ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,coordinates,iso_region_len
US-0808,small_airport,Doren Field,850.0,,US,US-MI,CEDAR SPRINGS,77MI,,77MI,"-85.593887, 43.198703",5
US-0812,small_airport,Mettler Airport,1362.0,,US,US-SD,MENNO,SD77,,SD77,"-97.558545, 43.277774",5
US-0813,small_airport,(Duplicate)Grandpa's Farm Mendota Airport,727.0,,US,US-IL,MENDOTA,IL22,,IL22,"0.000001, 0.000001",5
US-0815,small_airport,Horning Farms Airstrip,1100.0,,US,US-OK,MARLOW,92OK,,92OK,"-98.014461, 34.730738",5
US-0816,small_airport,Malcom Farm Airport,1150.0,,US,US-OK,MARLOW,OK91,,OK91,"-98.044016, 34.643097",5
US-0817,small_airport,L&L Airport,1416.0,,US,US-OK,MARLOW,OK89,,OK89,"-97.898155, 34.693435",5
US-0820,small_airport,Aileron Orchards Airport,2872.0,,US,US-AZ,DOLAN SPRINGS,AZ49,,AZ49,"-114.132097, 35.788866",5
US-0823,small_airport,TK Airport,1427.0,,US,US-OK,HYDRO,3OK2,,3OK2,"-98.466734, 35.551608",5
US-0824,small_airport,Murdocks Flying V Airport,410.0,,US,US-VA,BOYDTON,3VG4,,3VG4,"-78.408189, 36.734008",5
US-0826,small_airport,Rush Springs Airstrip,1410.0,,US,US-OK,RUSH SPRINGS,4OK2,,4OK2,"-97.974296, 34.815369",5
US-0827,small_airport,Hermann-Faulk Airfield,816.0,,US,US-MO,SILEX,54MO,,54MO,"-90.9588, 39.142616",5
US-0828,small_airport,Hillview Airport,780.0,,US,US-PA,AUBURN,2PA2,,2PA2,"-76.13695, 40.5986",5
US-0830,small_airport,Big Bar Airport,1236.0,,US,US-ID,LUCILE,,,1DA,"-116.530917, 45.534577",5
US-0836,small_airport,Chuck's Private Airstrip,1053.0,,US,US-OK,CASHION,4OK6,,4OK6,"-97.671224, 35.840166",5
US-0837,small_airport,RNR Farms Airport,8.0,,US,US-WA,CATHLAMET,79WA,,79WA,"-123.361977, 46.166444",5
US-0838,small_airport,White Oak Field,1169.0,,US,US-OH,CENTERBURG,OH87,,OH87,"-82.7723125, 40.338962",5
US-0839,small_airport,Wedding Cake Ranch Airport,4555.0,,US,US-NM,CLAYTON,,,NM14,"-103.1985, 36.979138",5
US-0842,small_airport,Carr Creek Airport,835.0,,US,US-MO,ELLINGTON,93MO,,93MO,"-91.1233, 37.203261",5
US-0844,small_airport,Willow Creek Trading Post Airport,6834.0,,US,US-NV,ELY,NV99,,NV99,"-114.82994, 39.036757",5
US-0847,small_airport,Reed Mine Airport,581.0,,US,US-NC,LOCUST,5NC3,,5NC3,"-80.457833, 35.299386",5
US-0848,small_airport,In The Trenches Airport,359.0,,US,US-TX,LONGVIEW,XS02,,XS02,"-94.824508, 32.510025",5
US-0853,small_airport,Rose Ranch Airport,3580.0,,US,US-TX,OLTON,XS06,,XS06,"-102.171294, 34.122905",5
US-0856,small_airport,Markley Farm Airport,1110.0,,US,US-OH,ORRVILLE,OH24,,OH24,"-81.766497, 40.875694",5
US-0857,small_airport,Hidden Hills Ranch Airport,516.0,,US,US-NY,PALMYRA,NY33,,NY33,"-77.239176, 43.109332",5
US-0859,small_airport,Red Rock South Airport,966.0,,US,US-OK,PERRY,OL12,,OL12,"-97.161666, 36.421666",5
US-0860,small_airport,Sunrise Valley Ranch Lodge Airport,4445.0,,US,US-OR,PRINEVILLE,29OR,,29OR,"-120.280458, 44.012486",5
US-0861,small_airport,Sky Ranch Airport,920.0,,US,US-OH,WEST JEFFERSON,49OH,,49OH,"-83.236398, 39.935451",5
US-0870,small_airport,Dorton Airport,930.0,,US,US-MO,RICHMOND,03MO,,03MO,"-93.992421, 39.288831",5
US-0871,small_airport,Oakhaus Landing Airport,1083.0,,US,US-OH,RAYMOND,5OH6,,5OH6,"-83.5239, 40.353855",5
US-0873,small_airport,Rolling Hills Airport,1477.0,,US,US-MN,WESTBROOK,3MN4,,3MN4,"-95.385325, 43.950842",5
US-0875,small_airport,Richmond Plantation Airport,150.0,,US,US-LA,FOREST HILL,07LA,,07LA,"-92.632875, 31.053",5
US-0877,small_airport,P-L Ranch Airport,210.0,,US,US-WA,LACEY,08WA,,08WA,"-122.726274, 46.969757",5
US-0881,small_airport,Mitch Veenstra Airport,700.0,,US,US-MI,HUDSONVILLE,MI39,,MI39,"-85.839108, 42.852236",5
US-0883,large_airport,JFK,,,US,US-NY,NEW YORK,,,,"0, 0",5
US-0884,small_airport,Bent Hickory Air Ranch Airport,550.0,,US,US-AR,POINT CEDAR,0AR3,,0AR3,"-93.259288, 34.328029",5
US-0885,small_airport,Gove County Airport,2637.0,,US,US-KS,QUINTER,,,1QK,"-100.233881, 39.038609",5
US-0887,small_airport,Shady Lane Airport,680.0,,US,US-MI,ST JOHNS,,,M99,"-84.548389, 43.061202",5
US-0889,small_airport,Bar Lazy B Airport,1689.0,,US,US-NE,O'NEILL,NE89,,NE89,"-98.602015, 42.759858",5
US-0890,small_airport,Miller Airport,430.0,,US,US-NY,CANASTOTA,3NY1,,3NY1,"-75.785866, 43.155194",5
US-0893,small_airport,Twin Forks Airport,780.0,,US,US-GA,CHICKAMAUGA,GA77,,GA77,"-85.250361, 34.872083",5
US-0895,small_airport,Woodley 2 Airport,640.0,,US,US-IL,WALNUT,5IL8,,5IL8,"-89.655636, 41.522504",5
US-0897,small_airport,Tracy Airport,1272.0,,US,US-KS,MANHATTAN,5KS6,,5KS6,"-96.473601, 39.2348",5
US-0901,small_airport,Ellis Airport,91.0,,US,US-NC,HOBGOOD,NC84,,NC84,"-77.37722, 36.04256",5
US-0902,small_airport,LevAirport,730.0,,US,US-TN,PULASKI,6TN5,,6TN5,"-86.831065, 35.248077",5
US-0903,small_airport,Oldstown Flying Tails Airport,980.0,,US,US-OH,CORTLAND,81OH,,81OH,"-80.792076, 41.324025",5
US-0904,small_airport,Muncy Airport,1680.0,,US,US-OK,HYDRO,05OK,,05OK,"-98.541708, 35.471364",5
US-0905,small_airport,Rocky Pond Airstrip,826.0,,US,US-WA,ORONDO,13WA,,13WA,"-120.133558, 47.770535",5
US-0906,small_airport,Derick Ultralight Flightpark,680.0,,US,US-PA,NEWBURG,PA07,,PA07,"-77.518326, 40.194217",5
US-0907,small_airport,Embarcadero Airport,654.0,,US,US-TX,MCKINNEY,XS42,,XS42,"-96.516722, 33.266375",5
US-0908,small_airport,Peaster 01 Airport,1247.0,,US,US-TX,WEATHERFORD,XS53,,XS53,"-97.862247, 32.850488",5
US-0909,small_airport,La Parra Ranch Airport,11.0,,US,US-TX,SARITA,XS63,,XS63,"-97.69765, 27.225577",5
US-0911,small_airport,South Tajos Ranch Airport,15.0,,US,US-TX,SARITA,XS92,,XS92,"-97.6676639, 26.8679333",5
US-0912,small_airport,Cardinal Field,221.0,,US,US-TX,CARDINAL FIELD,XS95,,XS95,"-96.987, 29.256694",5
US-0913,small_airport,Ugashik Narrows Airport,20.0,,US,US-AK,KING SALMON,AA05,,AA05,"-156.78832, 57.558765",5
US-0916,small_airport,Zamora Airport,36.0,,US,US-CA,WOODLAND,97CA,,97CA,"-121.830694, 38.79925",5
US-0919,small_airport,Blackhawk Airport,653.0,,US,US-IN,LAKE VILLAGE,IN39,,IN39,"-87.394207, 41.14089",5
US-0921,small_airport,Black I Ranch Airport,1322.0,,US,US-OK,CARRIER,8OK4,,8OK4,"-98.103888, 36.442222",5
US-0922,small_airport,Grass Strip Airport,933.0,,US,US-OK,CHANDLER,8OK6,,8OK6,"-96.874736, 35.814108",5
US-0923,small_airport,Lawles Airport,1606.0,,US,US-OK,HYDRO,60OK,,60OK,"-98.509241, 35.502414",5
US-0925,small_airport,Jim Pettijohn Memorial Airport,1222.0,,US,US-OK,MARLOW,7OK8,,7OK8,"-98.102794, 34.66155",5
US-0926,small_airport,VR Airstrip,1281.0,,US,US-PA,MARLOW,2OK0,,2OK0,"-97.79248, 34.65693",5
US-0929,small_airport,Sisk Restricted Landing Area,759.0,,US,US-IL,DUNLAP,IL72,,IL72,"-89.707394, 40.852969",5
US-0932,small_airport,CLE,,,US,US-U-A,CLEVELAND,,,,"0, 0",6
US-0936,small_airport,Double Circle Ranch Airport,4863.0,,US,US-AZ,CLIFTON,AZ66,,AZ66,"-109.494464, 33.340547",5
US-0937,small_airport,Kutcher-Lakeview Airport,4770.0,,US,US-CO,GALETON,CO26,,CO26,"-104.458293, 40.519204",5
US-0939,small_airport,Terhark Airport,970.0,,US,US-WI,ELKHORN,86WI,,86WI,"-88.43036, 42.6594",5
US-0940,small_airport,Culp Airport,700.0,,US,US-IN,FRANCESVILLE,IN27,,IN27,"-86.91315, 40.9998",5
US-0948,small_airport,Greater Breezewood Regional Airport,1200.0,,US,US-PA,BREEZEWOOD,,,P17,"-78.297736, 39.874077",5
US-0949,small_airport,Yates RLA Airport,616.0,,US,US-IL,MURRAYVILLE,IL29,,IL29,"-90.21558, 39.533005",5
US-0951,small_airport,Two Hearted Airstrip,680.0,,US,US-MI,NEWBERRY,,,6Y5,"-85.422095, 46.693345",5
US-0953,small_airport,Foggy Bottom Airport,430.0,,US,US-TX,WINNSBORO,77TE,,77TE,"-95.293183, 33.037235",5
US-0954,small_airport,Dulpicate - Shelter Cove Airport,,,US,US-CA,WHITETHORN,,,K0Q5,"124.071117, 40.028916",5
US-0955,small_airport,Duplicate - Shelter Cove Airport,60.0,,US,US-CA,WHITETHORN,,,K0Q5,"0, 40.028916",5
US-0956,small_airport,Sweet Springs Airport,418.0,,US,US-AR,SEARCY,35AR,,35AR,"-91.8756361, 35.3118056",5
US-0961,small_airport,A J Patrol Airport,16.0,,US,US-LA,CROWLEY,LS09,,LS09,"-92.333328, 30.142781",5
US-0962,small_airport,Big Sandy Airport,2922.0,,US,US-AZ,KINGMAN,AZ71,,AZ71,"-113.586643, 34.870757",5
US-0963,small_airport,Seven J Stock Farm Airport,160.0,,US,US-TX,CROCKETT,85XS,,85XS,"-95.702811, 31.103611",5
US-0964,small_airport,Ranch at Double Gates Airport,1610.0,,US,US-TX,COLEMAN,88XS,,88XS,"-99.41604, 31.600461",5
US-0966,small_airport,Mosquito Strip Airport,939.0,,US,US-OH,BRISTOLVILLE,20OH,,20OH,"-80.813375, 41.393744",5
US-0967,small_airport,W E Ranch Airport,5075.0,,US,US-ID,THATCHER,,,0ID,"-111.777543, 42.448186",5
US-0968,small_airport,Merrill Ranch Ultralight Flightpark,706.0,,US,US-OK,MOUNDS,01OK,,01OK,"-96.026122, 35.895353",5
US-0970,small_airport,Flying J Airport,729.0,,US,US-TX,SADLER,15TX,,15TX,"-96.843558, 33.754547",5
US-0971,small_airport,3 Mill Ranch Airport,2232.0,,US,US-TX,MOUNTAIN HOME,44XS,,44XS,"-99.473784, 30.284427",5
US-0973,small_airport,Arrington Ranch Airport,3327.0,,US,US-TX,SKELLYTOWN,7XS5,,7XS5,"-101.1613, 35.531994",5
US-0974,small_airport,Bemaroy Airport,1590.0,,US,US-TX,PEAR VALLEY,8XS0,,8XS0,"-99.492819, 31.30605",5
US-0977,small_airport,Cole Ranch Airport,179.0,,US,US-TX,VICTORIA,94XS,,94XS,"-96.992837, 29.001392",5
US-0981,small_airport,Green Acres Airfield,3237.0,,US,US-TX,PAMPA,XS28,,XS28,"-100.993814, 35.454127",5
US-0986,small_airport,Dead Cow Lakebed Airstrip,4845.0,,US,US-NV,"HERLONG, CA",,,HSFIDCL,"-119.907335, 40.147755",5
US-0992,small_airport,Comanche Hills Ranch Airport,1232.0,,US,US-TX,LAMPASAS,71XS,,71XS,"-98.245888, 31.166855",5
US-0993,small_airport,Sherman Farm Air Airport,3300.0,,US,US-TX,LOCKNEY,,,,"-101.443302, 34.323601",5
US-0996,small_airport,J A Knolle Airport,41.0,,US,US-TX,SANDIA,8XS3,,8XS3,"-97.820567, 27.993892",5
US-0997,small_airport,Underline OK Airport,1116.0,,US,US-TX,SPRINGTOWN,93XS,,93XS,"-97.713833, 32.929111",5
US-0998,small_airport,Blue Ridge Airport,639.0,,US,US-UT,BLUE RIDGE,99XS,,99XS,"-96.446889, 33.294014",5
US-0F3,small_airport,Spirit Lake Municipal Airport,1434.0,,US,US-IA,SPIRIT LAKE,,RTL,0F3,"-95.139198303223, 43.387500762939",5
US-1000,small_airport,Jefferson River Airport,4580.0,,US,US-MT,TWIN BRIDGES,MT62,,MT62,"-112.328003, 45.608981",5
US-1001,small_airport,Stieger Field,1070.0,,US,US-NC,HICKORY,NC78,,NC78,"-81.427555, 35.574944",5
US-1003,small_airport,Allens Airport,199.0,,US,US-NC,ROCKFISH,,,,"-79.074586, 34.974116",5
US-1004,small_airport,Noles Field,279.0,,US,US-NC,ANGIER,4NC2,,4NC2,"-78.592778, 35.545278",5
US-1007,small_airport,Crow Valley Airport,113.0,,US,US-WA,EASTSOUND,WA39,,WA39,"-122.953586, 48.650361",5
US-1008,small_airport,Gregg Airport,1226.0,,US,US-OK,EDMOND,7OK1,,7OK1,"-97.361257, 35.742167",5
US-1010,small_airport,Sunburst Field,435.0,,US,US-PA,LANCASTER,4PA7,,4PA7,"-76.4376528, 40.0587833",5
US-1013,small_airport,Bill Lee Memorial Airport,1463.0,,US,US-MO,ROGERSVILLE,MO18,,MO18,"-93.093217, 37.124789",5
US-1015,small_airport,PL Fuller Rough Creek Ranch Airport,2431.0,,US,US-TX,SNYDER,60XS,,60XS,"-100.893908, 32.893325",5
US-1016,large_airport,JFK,,,US,US-NY,NEW YORK CITY,,,,"0, 0",5
US-1021,small_airport,Di's Cajun Restaurant Airport,35.0,,US,US-LA,IOTA,,,LA52,"-92.583028, 30.368708",5
US-1022,small_airport,Mount Moriah Field,400.0,,US,US-AR,MURFREESBORO,02AR,,02AR,"-93.6965, 34.116945",5
US-1025,small_airport,Maverick Field,980.0,,US,US-WI,PEMBINE,WI90,,WI90,"-87.955158, 45.654367",5
US-1026,small_airport,Nelson Ranch Airport,5089.0,,US,US-MT,LINCOLN,MT21,,MT21,"-112.546111, 47.05362",5
US-1036,small_airport,Fort Parker Flying Field,500.0,,US,US-TX,GROESBECK,01TS,,01TS,"-96.546095, 31.565251",5
US-1037,small_airport,Double H Ranch Airport,1321.0,,US,US-OK,RUSH SPRINGS,OK40,,OK40,"-97.900578, 34.728253",5
US-1044,small_airport,Good Life Ranch Airport,1240.0,,US,US-OK,CHICKASHA,17OK,,17OK,"-97.786225, 35.100344",5
US-1048,small_airport,Roberts Field,905.0,,US,US-OH,THORNVILLE,,,,"-82.459043, 39.921731",5
US-1050,small_airport,Myrtle Creek Airport,1670.0,,US,US-AK,MYRTLE CREEK,,,,"-149.981076, 67.215273",5
US-1052,small_airport,Howard Airfield,761.0,,US,US-MI,ST. JOHNS,25MI,,25MI,"-84.577182, 42.938527",5
US-1053,small_airport,Hiebert Airfield,1520.0,,US,US-KS,GOESSEL,38KS,,38KS,"-97.3521847, 38.215386",5
US-1057,small_airport,Keutzer Airport,798.0,,US,US-IL,LA MOILLE,,,,"-89.229531, 41.513367",5
US-1062,small_airport,Squaw Rock Airstrip,4959.0,,US,US-MT,PHILIPSBURG,MT22,,MT22,"-113.620536, 46.345021",5
US-1072,small_airport,Hickman Airport,258.0,,US,US-AR,BLACK OAK,2AR8,,2AR8,"-90.370414, 35.831105",5
US-1073,small_airport,Garrison Airport,329.0,,US,US-AR,ASHDOWN,08AR,,08AR,"-94.145277, 33.723611",5
US-1076,small_airport,Don Brown Field,2597.0,,US,US-OK,BEAVER,3OK6,,3OK6,"-100.588888, 36.736666",5
US-1077,small_airport,Tomahawk Airport,718.0,,US,US-OK,CADDO,9OK4,,9OK4,"-96.311968, 34.116098",5
US-1078,small_airport,Second F Airport,2700.0,,US,US-TX,GARDEN CITY,73XS,,73XS,"-101.534401, 31.785892",5
US-1079,small_airport,RNW Airport,930.0,,US,US-TX,PARADISE,0XA0,,0XA0,"-97.70848, 33.014005",5
US-1080,small_airport,Kuntz Restricted Landing Area,760.0,,US,US-IL,GRIDLEY,3IL8,,3IL8,"-88.947, 40.697944",5
US-1081,small_airport,Teubel Restricted Landing Area,790.0,,US,US-IL,DUNLAP,65IL,,65IL,"-89.723109, 40.879852",5
US-1085,small_airport,Flying W Airport,1420.0,,US,US-NY,BURLINGTON FLATS,NY78,,NY78,"-75.165875, 42.783162",5
US-1090,small_airport,Knokey Field,315.0,,US,US-OR,LEBANON,6OR8,,6OR8,"-122.982869, 44.532319",5
US-1092,small_airport,The Farm Airport,850.0,,US,US-WI,MONDOVI,94WI,,94WI,"-91.6225, 44.4825",5
US-1094,small_airport,Steppler Field,2112.0,,US,US-MT,CULBERTSON,02MT,,02MT,"-104.70888, 47.980443",5
US-1096,small_airport,Okemah Municipal Airport,876.0,,US,US-OK,OKEMAH,,,F81,"-96.3055389, 35.4052694",5
US-2FA7,small_airport,Kathrinstadt Airport,10.0,,US,US-FL,HASTINGS,,,2FA7,"-81.46493530270001, 29.6344356537",5
US-32M,small_airport,Norfolk airport,137.0,,US,US-MA,NORFOLK MA,,,32M,"-71.37000274658203, 42.12799835205078",5
US-3T9,small_airport,Big Bend Ranch State Park Airport,4250.0,,US,US-TX,PRESIDIO,,,3T9,"-103.936996, 29.469601",5
US-45AR,small_airport,Moore Farm Airport,220.0,,US,US-AR,ENGLAND,,,45AR,"-92.0501022339, 34.5500984192",5
US-58T,small_airport,Heritage Creek Airstrip,883.0,,US,US-TX,DECATUR,,,58T,"-97.48419952, 33.16870117",5
US-7GA6,small_airport,Holder's Field,740.0,,US,US-GA,LOCUST GROVE,7GA6,,7GA6,"-84.14459991455078, 33.36149978637695",5
US-BRC,small_airport,Black Rock City Airport,3905.0,,US,US-NV,BLACK ROCK CITY (BURNING MAN),,,BRC,"-119.23799896240234, 40.733299255371094",5
US-CA64,small_airport,Gilbreath Bros Duck Club Airport,220.0,,US,US-CA,WASCO,CA64,,CA64,"-119.5999984741211, 35.6869010925293",5
US-FL35,small_airport,Eglin Field Nr 2 Airport,159.0,,US,US-FL,VALPARAISO,,,FL35,"-86.45079803470001, 30.5776996613",5
US-LA36,small_airport,Charlie Airport,240.0,,US,US-LA,FRYEBURG,,,LA36,"-93.2342987061, 32.4196014404",5
US-LA75,small_airport,Braithwaite Park Airport,4.0,,US,US-LA,BRAITHWAITE,,,LA75,"-89.91950225830001, 29.856300354",5
US0099,small_airport,Murray Airport,2220.0,,US,US-ID,SANDPOINT,,,,"-116.507003784, 48.354198455799995",5
USW,small_airport,Boggs Field Airport,928.0,,US,US-WV,SPENCER,USW,,USW,"-81.348829, 38.823797",5
UT00,small_airport,Swains Creek Airport,7780.0,,US,US-UT,ALTON,UT00,,UT00,"-112.62200164794922, 37.472198486328125",5
